500	-26.9966220856
500.289398193	-18.1550788879
500.578765869	2.83727002144
500.868164063	-7.73158693314
501.157562256	4.43954658508
501.446960449	7.10482025146
501.736328125	-17.8542461395
502.025726318	-11.2587966919
502.315124512	17.532453537
502.604492188	14.2113265991
502.893890381	33.0377349854
503.183288574	-4.84386730194
503.47265625	-3.34175252914
503.762054443	-6.42940807343
504.051452637	-10.6403551102
504.34085083	-6.97801065445
504.630218506	9.40496349335
504.919616699	17.1576404572
505.209014893	13.7687149048
505.498382568	21.2669239044
505.787780762	7.81574201584
506.077178955	-14.7509174347
506.366546631	24.2663345337
506.655944824	50.7707214355
506.945343018	30.7829170227
507.234741211	27.6669406891
507.524108887	37.6426887512
507.81350708	56.1072807312
508.102905273	57.0972595215
508.392272949	36.4091911316
508.681671143	23.6403827667
508.971069336	22.8908615112
509.260437012	8.25308322906
509.549835205	14.9430150986
509.839233398	1.02796721458
510.128631592	26.1280555725
510.417999268	36.423625946
510.707397461	16.954624176
510.996795654	8.36965370178
511.28616333	3.77338027954
511.575561523	17.1940250397
511.864959717	48.4452362061
512.15435791	52.3612442017
512.443725586	36.5432891846
512.733093262	58.0959434509
513.022521973	27.5996685028
513.311889648	2.79221248627
513.601257324	39.823135376
513.890686035	28.7113838196
514.180053711	32.74792099
514.469482422	35.850769043
514.758850098	42.4573745728
515.048217773	33.8542671204
515.337646484	7.60213327408
515.62701416	9.76586914063
515.916381836	18.8519687653
516.205810547	32.7170219421
516.495178223	21.715719223
516.784545898	9.94268798828
517.073974609	20.3975868225
517.363342285	39.2707939148
517.652709961	49.9789657593
517.942138672	34.5068588257
518.231506348	28.6566810608
518.520874023	30.9881401062
518.810302734	18.1898651123
519.09967041	19.8067264557
519.389038086	36.2592811584
519.678466797	12.4502620697
519.967834473	16.4489593506
520.257263184	21.2312488556
520.546630859	26.5373191833
520.835998535	26.502325058
521.125427246	36.7692337036
521.414794922	33.25938797
521.704162598	23.6509056091
521.993591309	31.0794372559
522.282958984	39.3696365356
522.57232666	23.3248767853
522.861755371	23.042470932
523.151123047	28.600982666
523.440490723	41.9732131958
523.729919434	18.6910514832
524.019287109	37.7283210754
524.308654785	19.494354248
524.598083496	19.0554523468
524.887451172	28.7267570496
525.176818848	25.1666164398
525.466247559	20.7633590698
525.755615234	20.7474079132
526.045043945	8.98941612244
526.334411621	16.4178009033
526.623779297	25.0168380737
526.913208008	24.6069908142
527.202575684	8.08640098572
527.491943359	20.5250396729
527.78137207	14.2445850372
528.070739746	8.85216903687
528.360107422	30.6003780365
528.649536133	34.3279800415
528.938903809	16.7597827911
529.228271484	11.7826499939
529.517700195	13.8432607651
529.807067871	22.753578186
530.096435547	23.3911914825
530.385864258	8.79701709747
530.675231934	2.72393679619
530.964660645	4.03650093079
531.25402832	14.4656171799
531.543395996	11.7782793045
531.832824707	10.0300521851
532.122192383	2.4298722744
532.411560059	-11.0448198318
532.70098877	-8.94221687317
532.990356445	3.78621673584
533.279724121	-4.3579082489
533.569152832	17.5567054749
533.858520508	14.272687912
534.147888184	-16.0762710571
534.437316895	-18.6111183167
534.72668457	-1.61925816536
535.016052246	-13.9289112091
535.305480957	17.5045032501
535.594848633	18.3628196716
535.884216309	-2.0518143177
536.17364502	-0.132560968399
536.463012695	7.72380208969
536.752441406	15.6774787903
537.041809082	14.1363811493
537.331176758	24.5874710083
537.620605469	6.04554224014
537.909973145	1.20439565182
538.19934082	7.4074382782
538.488769531	-1.32931423187
538.778137207	-20.0039577484
539.067504883	-12.5457878113
539.356933594	-4.41779375076
539.64630127	6.86190891266
539.935668945	25.3254489899
540.225097656	13.0594005585
540.514465332	-3.99341630936
540.803833008	19.2806720734
541.093261719	2.41232681274
541.382629395	-8.6819934845
541.67199707	-3.95380449295
541.961425781	-2.71057677269
542.250793457	16.2195167542
542.540222168	18.1946773529
542.829589844	10.434586525
543.11895752	2.14763855934
543.40838623	0.0842259600759
543.697753906	11.0619268417
543.987121582	12.5550088882
544.276550293	-22.4200248718
544.565917969	-22.7328510284
544.855285645	-20.5656967163
545.144714355	-3.31514549255
545.434082031	-6.43754243851
545.723449707	1.47497308254
546.012878418	-27.5173950195
546.302246094	-18.0687465668
546.59161377	0.785907447338
546.88104248	-9.91349124908
547.170410156	-22.2763671875
547.459777832	-13.6411952972
547.749206543	-12.1501646042
548.038574219	-22.9861850739
548.32800293	-5.60892343521
548.617370605	-2.7034881115
548.906738281	-31.6020088196
549.196166992	-39.1768951416
549.485534668	-24.5964107513
549.774902344	-6.04742097855
550.064331055	-10.7094669342
550.35369873	-23.2940216064
550.643066406	-22.9078731537
550.932495117	2.56655550003
551.221862793	34.9971389771
551.511230469	22.1142425537
551.80065918	4.02714824677
552.090026855	11.4489412308
552.379394531	4.3614563942
552.668823242	-4.73784542084
552.958190918	-3.36837530136
553.247558594	1.60597133636
553.536987305	-3.74593377113
553.82635498	-16.3433647156
554.115783691	-14.0932188034
554.405151367	-4.07785654068
554.694519043	0.306158095598
554.983947754	0.693510770798
555.27331543	-7.14195680618
555.562683105	6.64196014404
555.852111816	6.63673448563
556.141479492	-9.88867473602
556.430847168	2.13034963608
556.720275879	-11.964963913
557.009643555	-2.79969906807
557.29901123	7.83163022995
557.588439941	9.15257644653
557.877807617	1.68649351597
558.167175293	-7.03618144989
558.456604004	-16.9259281158
558.74597168	-23.705488205
559.035339355	-11.4213266373
559.324768066	-7.82694292068
559.614135742	-8.68291854858
559.903564453	-52.5462989807
560.192932129	-35.7037887573
560.482299805	-12.2899875641
560.771728516	23.5038585663
561.061096191	7.4201002121
561.350463867	-11.3594589233
561.639892578	-12.4662475586
561.929260254	-12.2541074753
562.21862793	-5.9286866188
562.508056641	5.18229913712
562.797424316	-5.46225070953
563.086791992	-7.96959352493
563.376220703	-9.09493637085
563.665588379	15.5444498062
563.954956055	7.40795612335
564.244384766	-2.77134156227
564.533752441	-8.80798149109
564.823181152	-3.66867542267
565.112548828	-6.56761980057
565.401916504	-11.4860954285
565.691345215	-14.7088499069
565.980712891	-12.4444646835
566.270080566	-11.7228031158
566.559509277	-27.9692401886
566.848876953	-33.510761261
567.138244629	4.23970746994
567.42767334	-2.95838880539
567.717041016	-32.3539161682
568.006408691	-5.08074045181
568.295837402	20.2167682648
568.585205078	15.1701192856
568.874572754	1.24749302864
569.164001465	-11.090007782
569.453369141	-7.71331739426
569.742736816	-9.77730083466
570.032165527	-20.5315494537
570.321533203	0.631761848927
570.610961914	29.5784416199
570.90032959	-19.8346633911
571.189697266	-1.25094211102
571.479125977	-17.8967933655
571.768493652	10.5187158585
572.057861328	-8.42954444885
572.347290039	-30.4796924591
572.636657715	-23.3320045471
572.926025391	6.18701887131
573.215454102	10.4181213379
573.504821777	26.383190155
573.794189453	26.2484073639
574.083618164	1.23658955097
574.37298584	15.4411611557
574.662353516	8.19236278534
574.951782227	-4.89049911499
575.241149902	-26.0755767822
575.530517578	-7.86978435516
575.819946289	33.546131134
576.109313965	11.9845905304
576.398742676	42.8131065369
576.688110352	17.6211929321
576.977478027	-0.566570222378
577.266906738	10.6227846146
577.556274414	22.9958133698
577.84564209	43.8771400452
578.135070801	55.4681091309
578.424438477	25.3616447449
578.713806152	22.7705612183
579.003234863	7.93306016922
579.292602539	29.4598960876
579.581970215	18.6700839996
579.871398926	13.3284320831
580.160766602	30.7463817596
580.450134277	28.6504173279
580.739562988	26.5458259583
581.028930664	13.9171447754
581.31829834	10.4994020462
581.607727051	24.0625362396
581.897094727	29.4685230255
582.186523438	25.0101718903
582.475891113	26.9391098022
582.765258789	12.562625885
583.0546875	14.8259553909
583.344055176	32.7363357544
583.633422852	26.0324611664
583.922851563	35.834854126
584.212219238	56.5477256775
584.501586914	58.6021499634
584.791015625	32.3688964844
585.080383301	37.0373344421
585.369750977	47.1877059937
585.659179688	39.398059845
585.948547363	18.4693279266
586.237915039	7.64216136932
586.52734375	25.2873268127
586.816711426	48.2021026611
587.106079102	62.8431968689
587.395507813	22.0818691254
587.684875488	58.1839027405
587.974304199	34.3654441833
588.263671875	26.4979934692
588.553039551	36.861743927
588.842468262	46.8035392761
589.131835938	33.412651062
589.421203613	37.1086769104
589.710632324	51.5077514648
590	56.8990898132
590.289367676	58.7816390991
590.578796387	55.4539031982
590.868164063	48.2033958435
591.157531738	66.3005447388
591.446960449	43.9742774963
591.736328125	24.2157115936
592.025695801	51.9263877869
592.315124512	61.3794136047
592.604492188	74.6105957031
592.893920898	59.7411117554
593.183288574	70.8670730591
593.47265625	60.5169563293
593.762084961	47.3466911316
594.051452637	52.5893478394
594.340820313	49.7631568909
594.630249023	37.9754600525
594.919616699	51.3084487915
595.208984375	70.3860702515
595.498413086	62.9301605225
595.787780762	52.3822898865
596.077148438	21.1178665161
596.366577148	70.121673584
596.655944824	23.3535881042
596.9453125	44.918510437
597.234741211	43.7338447571
597.524108887	56.8173217773
597.813476563	67.4454727173
598.102905273	77.168762207
598.392272949	71.1167449951
598.68170166	65.292427063
598.971069336	74.0304489136
599.260437012	58.4891700745
599.549865723	58.3318443298
599.839233398	54.6704483032
600.128601074	37.1899604797
600.418029785	70.9279022217
600.707397461	66.2933578491
600.996765137	47.8004188538
601.286193848	43.683380127
601.575561523	29.7685642242
601.864929199	18.4789962769
602.15435791	34.8267974854
602.443725586	46.839717865
602.733093262	46.6675796509
603.022521973	55.1586914063
603.311889648	57.7551116943
603.601257324	35.9721336365
603.890686035	24.5320930481
604.180053711	33.2852478027
604.469482422	43.6906661987
604.758850098	38.6274147034
605.048217773	58.2370185852
605.337646484	38.1148490906
605.62701416	32.689781189
605.916381836	64.2769165039
606.205810547	35.994594574
606.495178223	24.6137180328
606.784545898	43.2030525208
607.073974609	34.6048126221
607.363342285	13.5183668137
607.652709961	24.8303604126
607.942138672	45.8942260742
608.231506348	59.0463066101
608.520874023	74.5589828491
608.810302734	31.2707996368
609.09967041	-11.7546100616
609.389038086	44.0197868347
609.678466797	39.4637794495
609.967834473	40.5648345947
610.257263184	29.5727920532
610.546630859	23.7710170746
610.835998535	41.1862831116
611.125427246	44.6949729919
611.414794922	28.4180984497
611.704162598	20.5938606262
611.993591309	28.5388298035
612.282958984	28.7861270905
612.57232666	6.63449621201
612.861755371	8.45178031921
613.151123047	24.0416049957
613.440490723	25.5037460327
613.729919434	29.6276702881
614.019287109	12.5180330276
614.308654785	8.99067020416
614.598083496	35.395111084
614.887451172	42.4236602783
615.176818848	14.3232984543
615.466247559	0.148883506656
615.755615234	8.06097412109
616.045043945	11.8452997208
616.334411621	3.53229284286
616.623779297	-10.5817394257
616.913208008	-7.5256857872
617.202575684	31.3744430542
617.491943359	-2.13705086708
617.78137207	33.5747642517
618.070739746	35.5305557251
618.360107422	35.4333686829
618.649536133	18.6378612518
