#EXPORTTYPE:                 ,DATA SINGLE                                   
#FILE:                       ,03883_?????_-30-180_10_Ar-20-70_03.04.12.dd3  
#FORMAT:                     ,NETZSCH5                                      
#FTYPE:                      ,ASCII                                         
#IDENTITY:                   ,03883                                         
#DECIMAL:                    ,POINT                                         
#SEPARATOR:                  ,COMMA                                         
#MTYPE:                      ,DSC                                           
#INSTRUMENT:                 ,NETZSCH DSC 204F1                             
#PROJECT:                    ,'??<R?¿?Raai                                  
#DATE/TIME:                  ,03-Apr-12 7:35:55 PM                          
#CORR. FILE:                 ,03881-2_bline_-30-180_10_Ar-20-70_03.04.12.bd3
#TEMPCAL:                    ,03060_Al-pirced_10_Ar-20-70_27.01.11.td3      
#SENSITIVITY:                ,Senszero.exx                                  
#LABORATORY:                 ,'?a¿Rý?-ÿ¿???                                 
#OPERATOR:                   ,?a?e?-?R                                      
#REMARK:                     ,                                              
#SAMPLE:                     ,S?ÿa?                                         
#SAMPLE MASS /mg:            ,7.3860                                        
#MATERIAL:                   ,??a                                           
#REFERENCE:                  ,-?a                                           
#REFERENCE MASS /mg:         ,0.0000                                        
#TYPE OF CRUCIBLE:           ,Pan Al, pierced lid                           
#SAMPLE CRUCIBLE MASS /mg:   ,0.0000                                        
#REFERENCE CRUCIBLE MASS /mg:,0.0000                                        
#M.RANGE /cV:                ,5000                                          
#TAU-R:                      ,---                                           
#CORR. CODE:                 ,000                                           
#EXO:                        ,+1                                            
#RANGE:                      ,-30oC....180oC/0.0....10.0K/min               
#SEGMENT:                    ,S1-3/3                                        
#SEG. 1:                     ,-30oC/00:10/-30oC                             
#SEG. 2:                     ,-30oC/10.0(K/min)/180oC                       
#SEG. 3:                     ,180oC/00:10/180oC                             

##Temp./oC,Time/min,DSC/uV,Sensit./(uV/mW),Segment
143.87791,27.40000,    -0.27819,1.00000,2
143.97786,27.41000,    -0.27886,1.00000,2
144.07790,27.42000,    -0.27964,1.00000,2
144.17781,27.43000,    -0.28456,1.00000,2
144.27789,27.44000,    -0.28272,1.00000,2
144.37794,27.45000,    -0.28489,1.00000,2
144.47796,27.46000,    -0.28545,1.00000,2
144.57805,27.47000,    -0.28405,1.00000,2
144.67810,27.48000,    -0.28548,1.00000,2
144.77814,27.49000,    -0.28825,1.00000,2
144.87819,27.50000,    -0.28623,1.00000,2
144.97819,27.51000,    -0.28897,1.00000,2
145.07823,27.52000,    -0.29337,1.00000,2
145.17828,27.53000,    -0.29152,1.00000,2
145.27829,27.54000,    -0.29208,1.00000,2
145.37843,27.55000,    -0.29546,1.00000,2
145.47848,27.56000,    -0.29454,1.00000,2
145.57848,27.57000,    -0.29098,1.00000,2
145.67839,27.58000,    -0.28800,1.00000,2
145.77838,27.59000,    -0.28723,1.00000,2
145.87838,27.60000,    -0.28877,1.00000,2
145.97837,27.61000,    -0.29198,1.00000,2
146.07844,27.62000,    -0.29464,1.00000,2
146.17839,27.63000,    -0.29557,1.00000,2
146.27847,27.64000,    -0.29870,1.00000,2
146.37853,27.65000,    -0.30015,1.00000,2
146.47848,27.66000,    -0.29646,1.00000,2
146.57848,27.67000,    -0.29803,1.00000,2
146.67839,27.68000,    -0.29611,1.00000,2
146.77828,27.69000,    -0.29625,1.00000,2
146.87827,27.70000,    -0.29362,1.00000,2
146.97838,27.71000,    -0.29202,1.00000,2
147.07843,27.72000,    -0.29295,1.00000,2
147.17852,27.73000,    -0.29375,1.00000,2
147.27852,27.74000,    -0.29778,1.00000,2
147.37857,27.75000,    -0.29821,1.00000,2
147.47848,27.76000,    -0.29916,1.00000,2
147.57851,27.77000,    -0.29856,1.00000,2
147.67860,27.78000,    -0.30040,1.00000,2
147.77875,27.79000,    -0.29699,1.00000,2
147.87890,27.80000,    -0.29685,1.00000,2
147.97895,27.81000,    -0.29845,1.00000,2
148.07904,27.82000,    -0.30188,1.00000,2
148.17913,27.83000,    -0.30067,1.00000,2
148.27923,27.84000,    -0.30292,1.00000,2
148.37928,27.85000,    -0.30400,1.00000,2
148.47927,27.86000,    -0.30581,1.00000,2
148.57938,27.87000,    -0.30335,1.00000,2
148.67952,27.88000,    -0.30137,1.00000,2
148.77970,27.89000,    -0.30899,1.00000,2
148.87980,27.90000,    -0.31057,1.00000,2
148.97985,27.91000,    -0.31002,1.00000,2
149.07985,27.92000,    -0.30863,1.00000,2
149.17985,27.93000,    -0.30956,1.00000,2
149.27984,27.94000,    -0.30898,1.00000,2
149.37998,27.95000,    -0.31072,1.00000,2
149.48005,27.96000,    -0.30948,1.00000,2
149.58019,27.97000,    -0.31041,1.00000,2
149.68020,27.98000,    -0.30853,1.00000,2
149.78014,27.99000,    -0.30776,1.00000,2
149.88019,28.00000,    -0.30803,1.00000,2
149.98010,28.01000,    -0.30674,1.00000,2
150.08009,28.02000,    -0.30739,1.00000,2
150.18009,28.03000,    -0.31074,1.00000,2
150.28010,28.04000,    -0.31100,1.00000,2
150.38015,28.05000,    -0.31412,1.00000,2
150.48019,28.06000,    -0.31473,1.00000,2
150.58019,28.07000,    -0.31252,1.00000,2
150.68024,28.08000,    -0.31409,1.00000,2
150.78020,28.09000,    -0.31495,1.00000,2
150.88009,28.10000,    -0.31849,1.00000,2
150.98013,28.11000,    -0.31366,1.00000,2
151.08019,28.12000,    -0.31278,1.00000,2
151.18029,28.13000,    -0.31142,1.00000,2
151.28029,28.14000,    -0.31374,1.00000,2
151.38024,28.15000,    -0.31482,1.00000,2
151.48024,28.16000,    -0.31653,1.00000,2
151.58024,28.17000,    -0.31625,1.00000,2
151.68023,28.18000,    -0.31344,1.00000,2
151.78040,28.19000,    -0.31260,1.00000,2
151.88056,28.20000,    -0.31488,1.00000,2
151.98048,28.21000,    -0.31885,1.00000,2
152.08066,28.22000,    -0.32233,1.00000,2
152.18076,28.23000,    -0.32203,1.00000,2
152.28090,28.24000,    -0.32128,1.00000,2
152.38095,28.25000,    -0.32296,1.00000,2
152.48095,28.26000,    -0.32329,1.00000,2
152.58099,28.27000,    -0.32350,1.00000,2
152.68112,28.28000,    -0.32298,1.00000,2
152.78124,28.29000,    -0.32310,1.00000,2
152.88129,28.30000,    -0.32353,1.00000,2
152.98138,28.31000,    -0.32055,1.00000,2
153.08143,28.32000,    -0.32224,1.00000,2
153.18147,28.33000,    -0.31903,1.00000,2
153.28147,28.34000,    -0.31710,1.00000,2
153.38160,28.35000,    -0.32370,1.00000,2
153.48170,28.36000,    -0.33040,1.00000,2
153.58181,28.37000,    -0.33225,1.00000,2
153.68186,28.38000,    -0.33558,1.00000,2
153.78186,28.39000,    -0.33513,1.00000,2
153.88182,28.40000,    -0.33685,1.00000,2
153.98171,28.41000,    -0.33435,1.00000,2
154.08185,28.42000,    -0.33139,1.00000,2
154.18186,28.43000,    -0.32984,1.00000,2
154.28181,28.44000,    -0.33148,1.00000,2
154.38176,28.45000,    -0.33182,1.00000,2
154.48172,28.46000,    -0.33264,1.00000,2
154.58172,28.47000,    -0.33504,1.00000,2
154.68168,28.48000,    -0.33709,1.00000,2
154.78154,28.49000,    -0.33428,1.00000,2
154.88139,28.50000,    -0.33452,1.00000,2
154.98129,28.51000,    -0.33145,1.00000,2
155.08128,28.52000,    -0.33670,1.00000,2
155.18119,28.53000,    -0.33673,1.00000,2
155.28119,28.54000,    -0.33522,1.00000,2
155.38120,28.55000,    -0.33539,1.00000,2
155.48106,28.56000,    -0.33613,1.00000,2
155.58101,28.57000,    -0.34016,1.00000,2
155.68091,28.58000,    -0.34003,1.00000,2
155.78081,28.59000,    -0.33782,1.00000,2
155.88081,28.60000,    -0.33796,1.00000,2
155.98071,28.61000,    -0.33675,1.00000,2
156.08077,28.62000,    -0.33607,1.00000,2
156.18073,28.63000,    -0.33638,1.00000,2
156.28063,28.64000,    -0.33488,1.00000,2
156.38062,28.65000,    -0.33815,1.00000,2
156.48053,28.66000,    -0.33561,1.00000,2
156.58047,28.67000,    -0.33546,1.00000,2
156.68052,28.68000,    -0.33776,1.00000,2
156.78052,28.69000,    -0.34253,1.00000,2
156.88056,28.70000,    -0.34458,1.00000,2
156.98062,28.71000,    -0.34533,1.00000,2
157.08067,28.72000,    -0.34942,1.00000,2
157.18062,28.73000,    -0.34848,1.00000,2
157.28071,28.74000,    -0.34758,1.00000,2
157.38068,28.75000,    -0.35017,1.00000,2
157.48061,28.76000,    -0.34827,1.00000,2
157.58079,28.77000,    -0.34832,1.00000,2
157.68085,28.78000,    -0.34780,1.00000,2
157.78090,28.79000,    -0.34869,1.00000,2
157.88100,28.80000,    -0.34895,1.00000,2
157.98100,28.81000,    -0.35039,1.00000,2
158.08105,28.82000,    -0.35518,1.00000,2
158.18105,28.83000,    -0.35705,1.00000,2
158.28104,28.84000,    -0.35906,1.00000,2
158.38109,28.85000,    -0.35488,1.00000,2
158.48108,28.86000,    -0.35402,1.00000,2
158.58123,28.87000,    -0.35347,1.00000,2
158.68138,28.88000,    -0.35388,1.00000,2
158.78134,28.89000,    -0.34950,1.00000,2
158.88138,28.90000,    -0.35147,1.00000,2
158.98147,28.91000,    -0.35423,1.00000,2
159.08156,28.92000,    -0.35440,1.00000,2
159.18165,28.93000,    -0.35750,1.00000,2
159.28175,28.94000,    -0.35943,1.00000,2
159.38175,28.95000,    -0.35971,1.00000,2
159.48185,28.96000,    -0.35987,1.00000,2
159.58196,28.97000,    -0.36020,1.00000,2
159.68191,28.98000,    -0.35825,1.00000,2
159.78194,28.99000,    -0.35791,1.00000,2
159.88209,29.00000,    -0.36421,1.00000,2
159.98208,29.01000,    -0.36420,1.00000,2
160.08227,29.02000,    -0.36278,1.00000,2
160.18232,29.03000,    -0.36211,1.00000,2
160.28242,29.04000,    -0.36367,1.00000,2
160.38257,29.05000,    -0.36558,1.00000,2
160.48262,29.06000,    -0.36497,1.00000,2
160.58271,29.07000,    -0.36745,1.00000,2
160.68272,29.08000,    -0.36633,1.00000,2
160.78271,29.09000,    -0.36644,1.00000,2
160.88284,29.10000,    -0.36469,1.00000,2
160.98294,29.11000,    -0.36086,1.00000,2
161.08305,29.12000,    -0.36226,1.00000,2
161.18310,29.13000,    -0.36475,1.00000,2
161.28314,29.14000,    -0.36738,1.00000,2
161.38319,29.15000,    -0.36641,1.00000,2
161.48328,29.16000,    -0.36341,1.00000,2
161.58333,29.17000,    -0.36475,1.00000,2
161.68342,29.18000,    -0.36814,1.00000,2
161.78347,29.19000,    -0.36790,1.00000,2
161.88352,29.20000,    -0.36580,1.00000,2
161.98348,29.21000,    -0.36569,1.00000,2
162.08362,29.22000,    -0.36835,1.00000,2
162.18353,29.23000,    -0.36699,1.00000,2
162.28361,29.24000,    -0.37080,1.00000,2
162.38366,29.25000,    -0.37131,1.00000,2
162.48371,29.26000,    -0.37214,1.00000,2
162.58379,29.27000,    -0.37198,1.00000,2
162.68393,29.28000,    -0.36687,1.00000,2
162.78405,29.29000,    -0.36663,1.00000,2
162.88419,29.30000,    -0.36773,1.00000,2
162.98424,29.31000,    -0.36783,1.00000,2
163.08433,29.32000,    -0.37088,1.00000,2
163.18433,29.33000,    -0.37488,1.00000,2
163.28442,29.34000,    -0.37776,1.00000,2
163.38447,29.35000,    -0.37511,1.00000,2
163.48451,29.36000,    -0.37493,1.00000,2
163.58462,29.37000,    -0.37683,1.00000,2
163.68467,29.38000,    -0.37493,1.00000,2
163.78471,29.39000,    -0.37477,1.00000,2
163.88476,29.40000,    -0.37741,1.00000,2
163.98476,29.41000,    -0.37675,1.00000,2
164.08485,29.42000,    -0.38136,1.00000,2
164.18489,29.43000,    -0.38201,1.00000,2
164.28499,29.44000,    -0.38067,1.00000,2
164.38504,29.45000,    -0.38000,1.00000,2
164.48505,29.46000,    -0.38087,1.00000,2
164.58505,29.47000,    -0.38194,1.00000,2
164.68510,29.48000,    -0.38264,1.00000,2
164.78505,29.49000,    -0.38750,1.00000,2
164.88509,29.50000,    -0.38654,1.00000,2
164.98505,29.51000,    -0.38592,1.00000,2
165.08504,29.52000,    -0.38385,1.00000,2
165.18499,29.53000,    -0.38401,1.00000,2
165.28496,29.54000,    -0.38204,1.00000,2
165.38487,29.55000,    -0.38132,1.00000,2
165.48477,29.56000,    -0.38209,1.00000,2
165.58481,29.57000,    -0.38535,1.00000,2
165.68477,29.58000,    -0.38585,1.00000,2
165.78471,29.59000,    -0.38455,1.00000,2
165.88467,29.60000,    -0.38383,1.00000,2
165.98456,29.61000,    -0.38609,1.00000,2
166.08462,29.62000,    -0.38941,1.00000,2
166.18459,29.63000,    -0.39128,1.00000,2
166.28449,29.64000,    -0.39282,1.00000,2
166.38443,29.65000,    -0.39689,1.00000,2
166.48438,29.66000,    -0.39677,1.00000,2
166.58438,29.67000,    -0.39386,1.00000,2
166.68438,29.68000,    -0.39448,1.00000,2
166.78433,29.69000,    -0.39648,1.00000,2
166.88432,29.70000,    -0.39372,1.00000,2
166.98429,29.71000,    -0.39505,1.00000,2
167.08429,29.72000,    -0.39643,1.00000,2
167.18433,29.73000,    -0.39291,1.00000,2
167.28438,29.74000,    -0.39272,1.00000,2
167.38438,29.75000,    -0.39453,1.00000,2
167.48442,29.76000,    -0.39476,1.00000,2
167.58451,29.77000,    -0.39643,1.00000,2
167.68451,29.78000,    -0.39625,1.00000,2
167.78457,29.79000,    -0.39252,1.00000,2
167.88467,29.80000,    -0.39394,1.00000,2
167.98467,29.81000,    -0.39561,1.00000,2
168.08480,29.82000,    -0.39908,1.00000,2
168.18490,29.83000,    -0.39644,1.00000,2
168.28494,29.84000,    -0.39778,1.00000,2
168.38503,29.85000,    -0.39908,1.00000,2
168.48513,29.86000,    -0.39688,1.00000,2
168.58524,29.87000,    -0.40047,1.00000,2
168.68529,29.88000,    -0.40413,1.00000,2
168.78533,29.89000,    -0.40293,1.00000,2
168.88543,29.90000,    -0.40374,1.00000,2
168.98547,29.91000,    -0.40403,1.00000,2
169.08556,29.92000,    -0.40426,1.00000,2
169.18566,29.93000,    -0.40316,1.00000,2
169.28575,29.94000,    -0.40021,1.00000,2
169.38584,29.95000,    -0.40089,1.00000,2
169.48600,29.96000,    -0.40266,1.00000,2
169.58614,29.97000,    -0.40374,1.00000,2
169.68632,29.98000,    -0.40389,1.00000,2
169.78643,29.99000,    -0.40558,1.00000,2
169.88647,30.00000,    -0.40595,1.00000,2
169.98652,30.01000,    -0.40656,1.00000,2
170.08656,30.02000,    -0.41211,1.00000,2
170.18665,30.03000,    -0.41211,1.00000,2
170.28668,30.04000,    -0.40980,1.00000,2
170.38667,30.05000,    -0.41206,1.00000,2
170.48667,30.06000,    -0.41452,1.00000,2
170.58667,30.07000,    -0.41795,1.00000,2
170.68662,30.08000,    -0.41570,1.00000,2
170.78666,30.09000,    -0.40965,1.00000,2
170.88662,30.10000,    -0.40926,1.00000,2
170.98652,30.11000,    -0.41323,1.00000,2
171.08658,30.12000,    -0.41582,1.00000,2
171.18653,30.13000,    -0.41840,1.00000,2
171.28653,30.14000,    -0.41935,1.00000,2
171.38648,30.15000,    -0.42128,1.00000,2
171.48643,30.16000,    -0.41906,1.00000,2
171.58634,30.17000,    -0.42364,1.00000,2
171.68629,30.18000,    -0.42282,1.00000,2
171.78615,30.19000,    -0.42077,1.00000,2
171.88609,30.20000,    -0.41770,1.00000,2
171.98610,30.21000,    -0.41998,1.00000,2
172.08605,30.22000,    -0.41977,1.00000,2
172.18605,30.23000,    -0.41894,1.00000,2
172.28596,30.24000,    -0.42149,1.00000,2
172.38595,30.25000,    -0.42030,1.00000,2
172.48590,30.26000,    -0.42121,1.00000,2
172.58594,30.27000,    -0.42049,1.00000,2
172.68599,30.28000,    -0.42454,1.00000,2
172.78601,30.29000,    -0.42272,1.00000,2
172.88600,30.30000,    -0.42355,1.00000,2
172.98609,30.31000,    -0.42166,1.00000,2
173.08619,30.32000,    -0.42154,1.00000,2
173.18619,30.33000,    -0.42396,1.00000,2
173.28628,30.34000,    -0.42647,1.00000,2
173.38633,30.35000,    -0.42839,1.00000,2
173.48633,30.36000,    -0.42843,1.00000,2
173.58638,30.37000,    -0.43123,1.00000,2
173.68644,30.38000,    -0.42508,1.00000,2
173.78643,30.39000,    -0.42092,1.00000,2
173.88652,30.40000,    -0.42167,1.00000,2
173.98653,30.41000,    -0.42345,1.00000,2
174.08652,30.42000,    -0.42443,1.00000,2
174.18656,30.43000,    -0.42551,1.00000,2
174.28670,30.44000,    -0.42488,1.00000,2
174.38675,30.45000,    -0.42790,1.00000,2
174.48677,30.46000,    -0.43058,1.00000,2
174.58685,30.47000,    -0.43100,1.00000,2
174.68691,30.48000,    -0.42963,1.00000,2
174.78690,30.49000,    -0.42923,1.00000,2
174.88699,30.50000,    -0.42556,1.00000,2
174.98709,30.51000,    -0.42761,1.00000,2
175.08708,30.52000,    -0.43088,1.00000,2
175.18722,30.53000,    -0.43430,1.00000,2
175.28729,30.54000,    -0.43456,1.00000,2
175.38729,30.55000,    -0.43706,1.00000,2
175.48724,30.56000,    -0.43646,1.00000,2
175.58728,30.57000,    -0.44039,1.00000,2
175.68732,30.58000,    -0.43949,1.00000,2
175.78746,30.59000,    -0.43867,1.00000,2
175.88752,30.60000,    -0.43970,1.00000,2
175.98751,30.61000,    -0.43914,1.00000,2
176.08753,30.62000,    -0.44076,1.00000,2
176.18752,30.63000,    -0.44112,1.00000,2
176.28766,30.64000,    -0.44130,1.00000,2
176.38763,30.65000,    -0.44083,1.00000,2
176.48757,30.66000,    -0.43953,1.00000,2
176.58761,30.67000,    -0.44001,1.00000,2
176.68770,30.68000,    -0.44644,1.00000,2
176.78771,30.69000,    -0.44489,1.00000,2
176.88770,30.70000,    -0.44402,1.00000,2
176.98773,30.71000,    -0.44435,1.00000,2
177.08758,30.72000,    -0.44237,1.00000,2
177.18762,30.73000,    -0.44210,1.00000,2
177.28753,30.74000,    -0.44705,1.00000,2
177.38757,30.75000,    -0.44520,1.00000,2
177.48756,30.76000,    -0.44794,1.00000,2
177.58766,30.77000,    -0.45213,1.00000,2
177.68762,30.78000,    -0.45407,1.00000,2
177.78758,30.79000,    -0.45370,1.00000,2
177.88762,30.80000,    -0.45162,1.00000,2
177.98762,30.81000,    -0.45090,1.00000,2
178.08771,30.82000,    -0.45176,1.00000,2
178.18772,30.83000,    -0.45229,1.00000,2
178.28776,30.84000,    -0.44804,1.00000,2
178.38776,30.85000,    -0.44708,1.00000,2
178.48775,30.86000,    -0.44879,1.00000,2
178.58786,30.87000,    -0.44921,1.00000,2
178.68787,30.88000,    -0.44782,1.00000,2
178.78786,30.89000,    -0.44868,1.00000,2
178.88787,30.90000,    -0.44901,1.00000,2
178.98766,30.91000,    -0.44968,1.00000,2
179.08801,30.92000,    -0.45384,1.00000,2
179.18808,30.93000,    -0.45271,1.00000,2
179.28806,30.94000,    -0.45421,1.00000,2
179.38812,30.95000,    -0.45529,1.00000,2
179.48805,30.96000,    -0.45750,1.00000,2
179.58789,30.97000,    -0.46173,1.00000,2
179.68808,30.98000,    -0.46067,1.00000,2
179.78792,30.99000,    -0.46072,1.00000,2
179.88782,31.00000,    -0.45975,1.00000,2
179.98837,31.01000,    -0.45463,1.00000,2
180.06917,31.02000,    -0.45548,1.00000,3
180.13994,31.03000,    -0.46907,1.00000,3
180.20480,31.04000,    -0.49515,1.00000,3
180.26382,31.05000,    -0.53254,1.00000,3
180.31710,31.06000,    -0.58005,1.00000,3
180.36472,31.07000,    -0.63649,1.00000,3
180.40677,31.08000,    -0.70068,1.00000,3
180.44332,31.09000,    -0.77142,1.00000,3
180.47446,31.10000,    -0.84753,1.00000,3
180.50027,31.11000,    -0.92781,1.00000,3
180.52085,31.12000,    -1.01109,1.00000,3
180.53637,31.13000,    -1.09594,1.00000,3
180.54735,31.14000,    -1.18022,1.00000,3
180.55436,31.15000,    -1.26165,1.00000,3
180.55798,31.16000,    -1.33797,1.00000,3
180.55878,31.17000,    -1.40689,1.00000,3
180.55734,31.18000,    -1.46613,1.00000,3
180.55423,31.19000,    -1.51341,1.00000,3
180.55002,31.20000,    -1.54647,1.00000,3
180.54530,31.21000,    -1.56301,1.00000,3
180.54062,31.22000,    -1.56077,1.00000,3
180.53644,31.23000,    -1.53848,1.00000,3
180.53275,31.24000,    -1.49808,1.00000,3
180.52947,31.25000,    -1.44210,1.00000,3
180.52652,31.26000,    -1.37309,1.00000,3
180.52382,31.27000,    -1.29361,1.00000,3
180.52128,31.28000,    -1.20619,1.00000,3
180.51884,31.29000,    -1.11338,1.00000,3
180.51639,31.30000,    -1.01772,1.00000,3
180.51387,31.31000,    -0.92177,1.00000,3
180.51120,31.32000,    -0.82806,1.00000,3
180.50830,31.33000,    -0.73859,1.00000,3
180.50521,31.34000,    -0.65363,1.00000,3
180.50197,31.35000,    -0.57312,1.00000,3
180.49859,31.36000,    -0.49699,1.00000,3
180.49512,31.37000,    -0.42519,1.00000,3
180.49160,31.38000,    -0.35765,1.00000,3
180.48805,31.39000,    -0.29430,1.00000,3
180.48451,31.40000,    -0.23509,1.00000,3
180.48102,31.41000,    -0.17994,1.00000,3
180.47761,31.42000,    -0.12881,1.00000,3
180.47430,31.43000,-8.1598e-002,1.00000,3
180.47109,31.44000,-3.8180e-002,1.00000,3
180.46798,31.45000, 1.5948e-003,1.00000,3
180.46494,31.46000, 3.7873e-002,1.00000,3
180.46198,31.47000, 7.0800e-002,1.00000,3
180.45909,31.48000,     0.10053,1.00000,3
180.45625,31.49000,     0.12719,1.00000,3
180.45345,31.50000,     0.15096,1.00000,3
180.45069,31.51000,     0.17195,1.00000,3
180.44795,31.52000,     0.19034,1.00000,3
180.44524,31.53000,     0.20627,1.00000,3
180.44255,31.54000,     0.21995,1.00000,3
180.43989,31.55000,     0.23160,1.00000,3
180.43728,31.56000,     0.24144,1.00000,3
180.43471,31.57000,     0.24967,1.00000,3
180.43219,31.58000,     0.25652,1.00000,3
180.42974,31.59000,     0.26219,1.00000,3
180.42735,31.60000,     0.26692,1.00000,3
180.42504,31.61000,     0.27090,1.00000,3
180.42282,31.62000,     0.27436,1.00000,3
180.42067,31.63000,     0.27746,1.00000,3
180.41859,31.64000,     0.28021,1.00000,3
180.41655,31.65000,     0.28261,1.00000,3
180.41453,31.66000,     0.28463,1.00000,3
180.41250,31.67000,     0.28627,1.00000,3
180.41045,31.68000,     0.28750,1.00000,3
180.40834,31.69000,     0.28832,1.00000,3
180.40615,31.70000,     0.28870,1.00000,3
180.40387,31.71000,     0.28863,1.00000,3
180.40146,31.72000,     0.28810,1.00000,3
180.39893,31.73000,     0.28711,1.00000,3
180.39634,31.74000,     0.28571,1.00000,3
180.39378,31.75000,     0.28395,1.00000,3
180.39133,31.76000,     0.28190,1.00000,3
180.38907,31.77000,     0.27963,1.00000,3
180.38707,31.78000,     0.27718,1.00000,3
180.38543,31.79000,     0.27462,1.00000,3
180.38422,31.80000,     0.27202,1.00000,3
180.38353,31.81000,     0.26942,1.00000,3
180.38343,31.82000,     0.26690,1.00000,3
180.38396,31.83000,     0.26449,1.00000,3
180.38500,31.84000,     0.26218,1.00000,3
180.38640,31.85000,     0.25996,1.00000,3
180.38800,31.86000,     0.25779,1.00000,3
180.38966,31.87000,     0.25568,1.00000,3
180.39124,31.88000,     0.25358,1.00000,3
180.39256,31.89000,     0.25148,1.00000,3
180.39350,31.90000,     0.24937,1.00000,3
180.39389,31.91000,     0.24721,1.00000,3
180.39359,31.92000,     0.24499,1.00000,3
180.39250,31.93000,     0.24270,1.00000,3
180.39069,31.94000,     0.24035,1.00000,3
180.38827,31.95000,     0.23796,1.00000,3
180.38533,31.96000,     0.23554,1.00000,3
180.38198,31.97000,     0.23312,1.00000,3
180.37831,31.98000,     0.23071,1.00000,3
180.37445,31.99000,     0.22832,1.00000,3
180.37047,32.00000,     0.22599,1.00000,3
180.36650,32.01000,     0.22372,1.00000,3
180.36262,32.02000,     0.22154,1.00000,3
180.35893,32.03000,     0.21945,1.00000,3
180.35541,32.04000,     0.21744,1.00000,3
180.35206,32.05000,     0.21550,1.00000,3
180.34885,32.06000,     0.21362,1.00000,3
180.34577,32.07000,     0.21177,1.00000,3
180.34281,32.08000,     0.20995,1.00000,3
180.33996,32.09000,     0.20814,1.00000,3
180.33719,32.10000,     0.20633,1.00000,3
180.33449,32.11000,     0.20449,1.00000,3
180.33184,32.12000,     0.20262,1.00000,3
180.32924,32.13000,     0.20070,1.00000,3
180.32668,32.14000,     0.19875,1.00000,3
180.32417,32.15000,     0.19679,1.00000,3
180.32170,32.16000,     0.19481,1.00000,3
180.31929,32.17000,     0.19285,1.00000,3
180.31692,32.18000,     0.19091,1.00000,3
180.31461,32.19000,     0.18901,1.00000,3
180.31235,32.20000,     0.18717,1.00000,3
180.31015,32.21000,     0.18539,1.00000,3
180.30800,32.22000,     0.18369,1.00000,3
180.30591,32.23000,     0.18209,1.00000,3
180.30388,32.24000,     0.18057,1.00000,3
180.30190,32.25000,     0.17914,1.00000,3
180.29998,32.26000,     0.17778,1.00000,3
180.29809,32.27000,     0.17649,1.00000,3
180.29626,32.28000,     0.17526,1.00000,3
180.29446,32.29000,     0.17410,1.00000,3
180.29270,32.30000,     0.17298,1.00000,3
180.29097,32.31000,     0.17191,1.00000,3
180.28927,32.32000,     0.17087,1.00000,3
180.28760,32.33000,     0.16987,1.00000,3
180.28596,32.34000,     0.16889,1.00000,3
180.28435,32.35000,     0.16793,1.00000,3
180.28276,32.36000,     0.16698,1.00000,3
180.28120,32.37000,     0.16603,1.00000,3
180.27967,32.38000,     0.16508,1.00000,3
180.27817,32.39000,     0.16411,1.00000,3
180.27669,32.40000,     0.16312,1.00000,3
180.27525,32.41000,     0.16210,1.00000,3
180.27382,32.42000,     0.16105,1.00000,3
180.27243,32.43000,     0.15995,1.00000,3
180.27106,32.44000,     0.15883,1.00000,3
180.26972,32.45000,     0.15769,1.00000,3
180.26840,32.46000,     0.15655,1.00000,3
180.26711,32.47000,     0.15543,1.00000,3
180.26584,32.48000,     0.15433,1.00000,3
180.26459,32.49000,     0.15327,1.00000,3
180.26336,32.50000,     0.15226,1.00000,3
180.26215,32.51000,     0.15132,1.00000,3
180.26096,32.52000,     0.15045,1.00000,3
180.25979,32.53000,     0.14968,1.00000,3
180.25863,32.54000,     0.14898,1.00000,3
180.25750,32.55000,     0.14835,1.00000,3
180.25638,32.56000,     0.14776,1.00000,3
180.25527,32.57000,     0.14721,1.00000,3
180.25418,32.58000,     0.14668,1.00000,3
180.25311,32.59000,     0.14615,1.00000,3
180.25205,32.60000,     0.14561,1.00000,3
180.25101,32.61000,     0.14505,1.00000,3
180.24997,32.62000,     0.14445,1.00000,3
180.24895,32.63000,     0.14381,1.00000,3
180.24795,32.64000,     0.14312,1.00000,3
180.24695,32.65000,     0.14239,1.00000,3
180.24597,32.66000,     0.14163,1.00000,3
180.24499,32.67000,     0.14086,1.00000,3
180.24403,32.68000,     0.14006,1.00000,3
180.24308,32.69000,     0.13926,1.00000,3
180.24213,32.70000,     0.13845,1.00000,3
180.24120,32.71000,     0.13765,1.00000,3
180.24028,32.72000,     0.13686,1.00000,3
180.23936,32.73000,     0.13609,1.00000,3
180.23845,32.74000,     0.13534,1.00000,3
180.23755,32.75000,     0.13463,1.00000,3
180.23666,32.76000,     0.13394,1.00000,3
180.23577,32.77000,     0.13330,1.00000,3
180.23490,32.78000,     0.13271,1.00000,3
180.23403,32.79000,     0.13216,1.00000,3
180.23316,32.80000,     0.13167,1.00000,3
180.23231,32.81000,     0.13124,1.00000,3
180.23146,32.82000,     0.13088,1.00000,3
180.23062,32.83000,     0.13059,1.00000,3
180.22978,32.84000,     0.13036,1.00000,3
180.22895,32.85000,     0.13018,1.00000,3
180.22813,32.86000,     0.13004,1.00000,3
180.22731,32.87000,     0.12992,1.00000,3
180.22649,32.88000,     0.12983,1.00000,3
180.22568,32.89000,     0.12975,1.00000,3
180.22488,32.90000,     0.12966,1.00000,3
