#EXPORTTYPE:                 ,DATA SINGLE                                               
#FILE:                       ,03882_Sapp-12.69mg-0.25mm_-30-180_10_Ar-20-70_03.04.12.dd3
#FORMAT:                     ,NETZSCH5                                                  
#FTYPE:                      ,ASCII                                                     
#IDENTITY:                   ,03882                                                     
#DECIMAL:                    ,POINT                                                     
#SEPARATOR:                  ,COMMA                                                     
#MTYPE:                      ,DSC                                                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1                                         
#PROJECT:                    ,'??<R?¿?Raai                                              
#DATE/TIME:                  ,03-Apr-12 6:16:04 PM                                      
#CORR. FILE:                 ,03881-2_bline_-30-180_10_Ar-20-70_03.04.12.bd3            
#TEMPCAL:                    ,03060_Al-pirced_10_Ar-20-70_27.01.11.td3                  
#SENSITIVITY:                ,Senszero.exx                                              
#LABORATORY:                 ,'?a¿Rý?-ÿ¿???                                             
#OPERATOR:                   ,?a?e?-?R                                                  
#REMARK:                     ,                                                          
#SAMPLE:                     ,bline                                                     
#SAMPLE MASS /mg:            ,12.6900                                                   
#MATERIAL:                   ,??a                                                       
#REFERENCE:                  ,-?a                                                       
#REFERENCE MASS /mg:         ,0.0000                                                    
#TYPE OF CRUCIBLE:           ,Pan Al, pierced lid                                       
#SAMPLE CRUCIBLE MASS /mg:   ,0.0000                                                    
#REFERENCE CRUCIBLE MASS /mg:,0.0000                                                    
#M.RANGE /cV:                ,5000                                                      
#TAU-R:                      ,---                                                       
#CORR. CODE:                 ,000                                                       
#EXO:                        ,+1                                                        
#RANGE:                      ,-30oC....180oC/0.0....10.0K/min                           
#SEGMENT:                    ,S1-3/3                                                    
#SEG. 1:                     ,-30oC/00:10/-30oC                                         
#SEG. 2:                     ,-30oC/10.0(K/min)/180oC                                   
#SEG. 3:                     ,180oC/00:10/180oC                                         

##Temp./oC,Time/min,DSC/uV,Sensit./(uV/mW),Segment
180.04441,36.82000, 5.7049e-002,1.00000,3
180.04420,36.83000, 5.6891e-002,1.00000,3
180.04399,36.84000, 5.6819e-002,1.00000,3
180.04379,36.85000, 5.6806e-002,1.00000,3
180.04359,36.86000, 5.6828e-002,1.00000,3
180.04339,36.87000, 5.6858e-002,1.00000,3
180.04319,36.88000, 5.6869e-002,1.00000,3
180.04300,36.89000, 5.6835e-002,1.00000,3
180.04280,36.90000, 5.6730e-002,1.00000,3
180.04261,36.91000, 5.6528e-002,1.00000,3
180.04242,36.92000, 5.6205e-002,1.00000,3
180.04223,36.93000, 5.5758e-002,1.00000,3
180.04204,36.94000, 5.5205e-002,1.00000,3
180.04185,36.95000, 5.4565e-002,1.00000,3
180.04167,36.96000, 5.3855e-002,1.00000,3
180.04149,36.97000, 5.3092e-002,1.00000,3
180.04131,36.98000, 5.2296e-002,1.00000,3
180.04113,36.99000, 5.1484e-002,1.00000,3
180.04095,37.00000, 5.0673e-002,1.00000,3
180.04078,37.01000, 4.9882e-002,1.00000,3
180.04061,37.02000, 4.9128e-002,1.00000,3
180.04044,37.03000, 4.8428e-002,1.00000,3
180.04027,37.04000, 4.7795e-002,1.00000,3
180.04010,37.05000, 4.7243e-002,1.00000,3
180.03994,37.06000, 4.6786e-002,1.00000,3
180.03978,37.07000, 4.6438e-002,1.00000,3
180.03961,37.08000, 4.6213e-002,1.00000,3
180.03945,37.09000, 4.6124e-002,1.00000,3
180.03929,37.10000, 4.6186e-002,1.00000,3
180.03913,37.11000, 4.6413e-002,1.00000,3
180.03896,37.12000, 4.6816e-002,1.00000,3
180.03880,37.13000, 4.7375e-002,1.00000,3
180.03863,37.14000, 4.8045e-002,1.00000,3
180.03846,37.15000, 4.8779e-002,1.00000,3
180.03829,37.16000, 4.9530e-002,1.00000,3
180.03812,37.17000, 5.0251e-002,1.00000,3
180.03795,37.18000, 5.0896e-002,1.00000,3
180.03778,37.19000, 5.1418e-002,1.00000,3
180.03760,37.20000, 5.1771e-002,1.00000,3
180.03743,37.21000, 5.1908e-002,1.00000,3
180.03725,37.22000, 5.1785e-002,1.00000,3
180.03707,37.23000, 5.1410e-002,1.00000,3
180.03689,37.24000, 5.0831e-002,1.00000,3
180.03671,37.25000, 5.0098e-002,1.00000,3
180.03653,37.26000, 4.9261e-002,1.00000,3
180.03636,37.27000, 4.8369e-002,1.00000,3
180.03618,37.28000, 4.7472e-002,1.00000,3
180.03600,37.29000, 4.6619e-002,1.00000,3
180.03583,37.30000, 4.5860e-002,1.00000,3
180.03566,37.31000, 4.5245e-002,1.00000,3
180.03549,37.32000, 4.4820e-002,1.00000,3
180.03532,37.33000, 4.4589e-002,1.00000,3
180.03516,37.34000, 4.4520e-002,1.00000,3
180.03500,37.35000, 4.4579e-002,1.00000,3
180.03485,37.36000, 4.4734e-002,1.00000,3
180.03469,37.37000, 4.4952e-002,1.00000,3
180.03455,37.38000, 4.5199e-002,1.00000,3
180.03440,37.39000, 4.5442e-002,1.00000,3
180.03426,37.40000, 4.5649e-002,1.00000,3
180.03412,37.41000, 4.5787e-002,1.00000,3
180.03398,37.42000, 4.5823e-002,1.00000,3
180.03385,37.43000, 4.5758e-002,1.00000,3
180.03371,37.44000, 4.5612e-002,1.00000,3
180.03359,37.45000, 4.5411e-002,1.00000,3
180.03346,37.46000, 4.5175e-002,1.00000,3
180.03333,37.47000, 4.4929e-002,1.00000,3
180.03320,37.48000, 4.4696e-002,1.00000,3
180.03308,37.49000, 4.4498e-002,1.00000,3
180.03295,37.50000, 4.4360e-002,1.00000,3
180.03282,37.51000, 4.4303e-002,1.00000,3
180.03269,37.52000, 4.4350e-002,1.00000,3
180.03255,37.53000, 4.4498e-002,1.00000,3
180.03242,37.54000, 4.4724e-002,1.00000,3
180.03229,37.55000, 4.5006e-002,1.00000,3
180.03215,37.56000, 4.5321e-002,1.00000,3
180.03202,37.57000, 4.5646e-002,1.00000,3
180.03189,37.58000, 4.5958e-002,1.00000,3
180.03176,37.59000, 4.6234e-002,1.00000,3
180.03164,37.60000, 4.6453e-002,1.00000,3
180.03152,37.61000, 4.6590e-002,1.00000,3
180.03140,37.62000, 4.6624e-002,1.00000,3
180.03129,37.63000, 4.6552e-002,1.00000,3
180.03119,37.64000, 4.6388e-002,1.00000,3
180.03108,37.65000, 4.6145e-002,1.00000,3
180.03098,37.66000, 4.5835e-002,1.00000,3
180.03088,37.67000, 4.5472e-002,1.00000,3
180.03078,37.68000, 4.5070e-002,1.00000,3
180.03067,37.69000, 4.4641e-002,1.00000,3
180.03057,37.70000, 4.4199e-002,1.00000,3
180.03046,37.71000, 4.3756e-002,1.00000,3
180.03034,37.72000, 4.3327e-002,1.00000,3
180.03022,37.73000, 4.2920e-002,1.00000,3
180.03010,37.74000, 4.2542e-002,1.00000,3
180.02997,37.75000, 4.2200e-002,1.00000,3
180.02985,37.76000, 4.1901e-002,1.00000,3
180.02971,37.77000, 4.1650e-002,1.00000,3
180.02958,37.78000, 4.1455e-002,1.00000,3
180.02944,37.79000, 4.1321e-002,1.00000,3
180.02931,37.80000, 4.1257e-002,1.00000,3
180.02917,37.81000, 4.1268e-002,1.00000,3
180.02904,37.82000, 4.1360e-002,1.00000,3
180.02890,37.83000, 4.1526e-002,1.00000,3
180.02877,37.84000, 4.1751e-002,1.00000,3
180.02864,37.85000, 4.2018e-002,1.00000,3
180.02851,37.86000, 4.2309e-002,1.00000,3
180.02839,37.87000, 4.2609e-002,1.00000,3
180.02827,37.88000, 4.2900e-002,1.00000,3
180.02815,37.89000, 4.3166e-002,1.00000,3
180.02803,37.90000, 4.3390e-002,1.00000,3
180.02793,37.91000, 4.3556e-002,1.00000,3
180.02782,37.92000, 4.3648e-002,1.00000,3
180.02772,37.93000, 4.3660e-002,1.00000,3
180.02763,37.94000, 4.3599e-002,1.00000,3
180.02754,37.95000, 4.3468e-002,1.00000,3
180.02745,37.96000, 4.3273e-002,1.00000,3
180.02736,37.97000, 4.3019e-002,1.00000,3
180.02727,37.98000, 4.2711e-002,1.00000,3
180.02717,37.99000, 4.2353e-002,1.00000,3
180.02708,38.00000, 4.1951e-002,1.00000,3
180.02698,38.01000, 4.1510e-002,1.00000,3
180.02688,38.02000, 4.1035e-002,1.00000,3
180.02677,38.03000, 4.0536e-002,1.00000,3
180.02666,38.04000, 4.0029e-002,1.00000,3
180.02655,38.05000, 3.9530e-002,1.00000,3
180.02644,38.06000, 3.9053e-002,1.00000,3
180.02632,38.07000, 3.8613e-002,1.00000,3
180.02620,38.08000, 3.8226e-002,1.00000,3
180.02609,38.09000, 3.7908e-002,1.00000,3
180.02598,38.10000, 3.7672e-002,1.00000,3
180.02587,38.11000, 3.7535e-002,1.00000,3
180.02576,38.12000, 3.7510e-002,1.00000,3
180.02566,38.13000, 3.7587e-002,1.00000,3
180.02556,38.14000, 3.7738e-002,1.00000,3
180.02547,38.15000, 3.7934e-002,1.00000,3
180.02537,38.16000, 3.8143e-002,1.00000,3
180.02528,38.17000, 3.8339e-002,1.00000,3
180.02519,38.18000, 3.8490e-002,1.00000,3
180.02510,38.19000, 3.8567e-002,1.00000,3
180.02501,38.20000, 3.8542e-002,1.00000,3
180.02492,38.21000, 3.8385e-002,1.00000,3
180.02483,38.22000, 3.8068e-002,1.00000,3
180.02474,38.23000, 3.7598e-002,1.00000,3
180.02464,38.24000, 3.7007e-002,1.00000,3
180.02455,38.25000, 3.6330e-002,1.00000,3
180.02445,38.26000, 3.5600e-002,1.00000,3
180.02436,38.27000, 3.4851e-002,1.00000,3
180.02426,38.28000, 3.4117e-002,1.00000,3
180.02417,38.29000, 3.3431e-002,1.00000,3
180.02407,38.30000, 3.2828e-002,1.00000,3
180.02398,38.31000, 3.2340e-002,1.00000,3
180.02389,38.32000, 3.2001e-002,1.00000,3
180.02380,38.33000, 3.1817e-002,1.00000,3
180.02371,38.34000, 3.1774e-002,1.00000,3
180.02362,38.35000, 3.1859e-002,1.00000,3
180.02353,38.36000, 3.2056e-002,1.00000,3
180.02344,38.37000, 3.2352e-002,1.00000,3
180.02335,38.38000, 3.2733e-002,1.00000,3
180.02327,38.39000, 3.3184e-002,1.00000,3
180.02318,38.40000, 3.3691e-002,1.00000,3
180.02309,38.41000, 3.4240e-002,1.00000,3
180.02301,38.42000, 3.4817e-002,1.00000,3
180.02292,38.43000, 3.5402e-002,1.00000,3
180.02284,38.44000, 3.5972e-002,1.00000,3
180.02275,38.45000, 3.6506e-002,1.00000,3
180.02267,38.46000, 3.6980e-002,1.00000,3
180.02259,38.47000, 3.7371e-002,1.00000,3
180.02250,38.48000, 3.7657e-002,1.00000,3
180.02242,38.49000, 3.7815e-002,1.00000,3
180.02234,38.50000, 3.7822e-002,1.00000,3
180.02227,38.51000, 3.7656e-002,1.00000,3
180.02219,38.52000, 3.7295e-002,1.00000,3
180.02212,38.53000, 3.6754e-002,1.00000,3
180.02205,38.54000, 3.6072e-002,1.00000,3
180.02198,38.55000, 3.5291e-002,1.00000,3
180.02191,38.56000, 3.4452e-002,1.00000,3
180.02184,38.57000, 3.3597e-002,1.00000,3
180.02177,38.58000, 3.2767e-002,1.00000,3
180.02170,38.59000, 3.2004e-002,1.00000,3
180.02163,38.60000, 3.1347e-002,1.00000,3
180.02156,38.61000, 3.0840e-002,1.00000,3
180.02149,38.62000, 3.0521e-002,1.00000,3
180.02141,38.63000, 3.0389e-002,1.00000,3
180.02134,38.64000, 3.0413e-002,1.00000,3
180.02127,38.65000, 3.0559e-002,1.00000,3
180.02119,38.66000, 3.0794e-002,1.00000,3
180.02112,38.67000, 3.1087e-002,1.00000,3
180.02105,38.68000, 3.1404e-002,1.00000,3
180.02098,38.69000, 3.1711e-002,1.00000,3
180.02091,38.70000, 3.1977e-002,1.00000,3
180.02085,38.71000, 3.2169e-002,1.00000,3
180.02079,38.72000, 3.2254e-002,1.00000,3
180.02073,38.73000, 3.2232e-002,1.00000,3
180.02067,38.74000, 3.2122e-002,1.00000,3
180.02062,38.75000, 3.1946e-002,1.00000,3
180.02057,38.76000, 3.1727e-002,1.00000,3
180.02052,38.77000, 3.1485e-002,1.00000,3
180.02047,38.78000, 3.1241e-002,1.00000,3
180.02042,38.79000, 3.1018e-002,1.00000,3
180.02037,38.80000, 3.0836e-002,1.00000,3
180.02032,38.81000, 3.0718e-002,1.00000,3
180.02026,38.82000, 3.0683e-002,1.00000,3
180.02021,38.83000, 3.0732e-002,1.00000,3
180.02015,38.84000, 3.0849e-002,1.00000,3
180.02010,38.85000, 3.1018e-002,1.00000,3
180.02004,38.86000, 3.1221e-002,1.00000,3
180.01998,38.87000, 3.1444e-002,1.00000,3
180.01992,38.88000, 3.1669e-002,1.00000,3
180.01986,38.89000, 3.1881e-002,1.00000,3
180.01980,38.90000, 3.2063e-002,1.00000,3
180.01973,38.91000, 3.2199e-002,1.00000,3
180.01967,38.92000, 3.2273e-002,1.00000,3
180.01960,38.93000, 3.2285e-002,1.00000,3
180.01954,38.94000, 3.2245e-002,1.00000,3
180.01947,38.95000, 3.2166e-002,1.00000,3
180.01941,38.96000, 3.2058e-002,1.00000,3
180.01934,38.97000, 3.1932e-002,1.00000,3
180.01928,38.98000, 3.1801e-002,1.00000,3
180.01921,38.99000, 3.1676e-002,1.00000,3
180.01915,39.00000, 3.1568e-002,1.00000,3
180.01909,39.01000, 3.1487e-002,1.00000,3
180.01902,39.02000, 3.1446e-002,1.00000,3
180.01896,39.03000, 3.1443e-002,1.00000,3
180.01890,39.04000, 3.1468e-002,1.00000,3
180.01885,39.05000, 3.1509e-002,1.00000,3
180.01879,39.06000, 3.1557e-002,1.00000,3
180.01873,39.07000, 3.1601e-002,1.00000,3
180.01867,39.08000, 3.1631e-002,1.00000,3
180.01861,39.09000, 3.1634e-002,1.00000,3
180.01856,39.10000, 3.1602e-002,1.00000,3
180.01850,39.11000, 3.1524e-002,1.00000,3
180.01844,39.12000, 3.1389e-002,1.00000,3
180.01838,39.13000, 3.1200e-002,1.00000,3
180.01832,39.14000, 3.0970e-002,1.00000,3
180.01825,39.15000, 3.0710e-002,1.00000,3
180.01819,39.16000, 3.0434e-002,1.00000,3
180.01813,39.17000, 3.0155e-002,1.00000,3
180.01807,39.18000, 2.9884e-002,1.00000,3
180.01802,39.19000, 2.9634e-002,1.00000,3
180.01796,39.20000, 2.9419e-002,1.00000,3
180.01791,39.21000, 2.9249e-002,1.00000,3
180.01785,39.22000, 2.9139e-002,1.00000,3
180.01780,39.23000, 2.9088e-002,1.00000,3
180.01776,39.24000, 2.9089e-002,1.00000,3
180.01771,39.25000, 2.9134e-002,1.00000,3
180.01766,39.26000, 2.9217e-002,1.00000,3
180.01762,39.27000, 2.9328e-002,1.00000,3
180.01757,39.28000, 2.9460e-002,1.00000,3
180.01753,39.29000, 2.9606e-002,1.00000,3
180.01748,39.30000, 2.9758e-002,1.00000,3
180.01743,39.31000, 2.9908e-002,1.00000,3
180.01738,39.32000, 3.0049e-002,1.00000,3
180.01733,39.33000, 3.0177e-002,1.00000,3
180.01728,39.34000, 3.0292e-002,1.00000,3
180.01723,39.35000, 3.0393e-002,1.00000,3
180.01717,39.36000, 3.0482e-002,1.00000,3
180.01712,39.37000, 3.0557e-002,1.00000,3
180.01706,39.38000, 3.0618e-002,1.00000,3
180.01701,39.39000, 3.0665e-002,1.00000,3
180.01696,39.40000, 3.0698e-002,1.00000,3
180.01691,39.41000, 3.0718e-002,1.00000,3
180.01686,39.42000, 3.0723e-002,1.00000,3
180.01681,39.43000, 3.0710e-002,1.00000,3
180.01676,39.44000, 3.0675e-002,1.00000,3
180.01672,39.45000, 3.0612e-002,1.00000,3
180.01668,39.46000, 3.0517e-002,1.00000,3
180.01664,39.47000, 3.0383e-002,1.00000,3
180.01660,39.48000, 3.0206e-002,1.00000,3
180.01656,39.49000, 2.9981e-002,1.00000,3
180.01653,39.50000, 2.9702e-002,1.00000,3
180.01649,39.51000, 2.9365e-002,1.00000,3
180.01645,39.52000, 2.8964e-002,1.00000,3
180.01642,39.53000, 2.8507e-002,1.00000,3
180.01638,39.54000, 2.8009e-002,1.00000,3
180.01635,39.55000, 2.7487e-002,1.00000,3
180.01631,39.56000, 2.6956e-002,1.00000,3
180.01628,39.57000, 2.6432e-002,1.00000,3
180.01624,39.58000, 2.5932e-002,1.00000,3
180.01621,39.59000, 2.5471e-002,1.00000,3
180.01617,39.60000, 2.5066e-002,1.00000,3
180.01614,39.61000, 2.4732e-002,1.00000,3
180.01610,39.62000, 2.4485e-002,1.00000,3
180.01606,39.63000, 2.4324e-002,1.00000,3
180.01602,39.64000, 2.4237e-002,1.00000,3
180.01599,39.65000, 2.4211e-002,1.00000,3
180.01595,39.66000, 2.4233e-002,1.00000,3
180.01591,39.67000, 2.4289e-002,1.00000,3
180.01588,39.68000, 2.4368e-002,1.00000,3
180.01584,39.69000, 2.4456e-002,1.00000,3
180.01581,39.70000, 2.4540e-002,1.00000,3
180.01578,39.71000, 2.4608e-002,1.00000,3
180.01575,39.72000, 2.4646e-002,1.00000,3
180.01573,39.73000, 2.4652e-002,1.00000,3
180.01570,39.74000, 2.4628e-002,1.00000,3
180.01568,39.75000, 2.4578e-002,1.00000,3
180.01566,39.76000, 2.4506e-002,1.00000,3
180.01563,39.77000, 2.4416e-002,1.00000,3
180.01561,39.78000, 2.4310e-002,1.00000,3
180.01559,39.79000, 2.4193e-002,1.00000,3
180.01557,39.80000, 2.4068e-002,1.00000,3
180.01554,39.81000, 2.3939e-002,1.00000,3
180.01552,39.82000, 2.3808e-002,1.00000,3
180.01549,39.83000, 2.3680e-002,1.00000,3
180.01546,39.84000, 2.3558e-002,1.00000,3
180.01543,39.85000, 2.3444e-002,1.00000,3
180.01540,39.86000, 2.3341e-002,1.00000,3
180.01536,39.87000, 2.3253e-002,1.00000,3
180.01533,39.88000, 2.3182e-002,1.00000,3
180.01529,39.89000, 2.3131e-002,1.00000,3
180.01525,39.90000, 2.3104e-002,1.00000,3
180.01520,39.91000, 2.3103e-002,1.00000,3
180.01515,39.92000, 2.3132e-002,1.00000,3
180.01510,39.93000, 2.3190e-002,1.00000,3
180.01505,39.94000, 2.3277e-002,1.00000,3
180.01500,39.95000, 2.3390e-002,1.00000,3
180.01496,39.96000, 2.3528e-002,1.00000,3
180.01492,39.97000, 2.3690e-002,1.00000,3
180.01488,39.98000, 2.3874e-002,1.00000,3
180.01485,39.99000, 2.4079e-002,1.00000,3
180.01483,40.00000, 2.4302e-002,1.00000,3
180.01483,40.01000, 2.4542e-002,1.00000,3
180.01483,40.02000, 2.4798e-002,1.00000,3
180.01485,40.03000, 2.5063e-002,1.00000,3
180.01487,40.04000, 2.5326e-002,1.00000,3
180.01490,40.05000, 2.5576e-002,1.00000,3
180.01493,40.06000, 2.5803e-002,1.00000,3
180.01496,40.07000, 2.5995e-002,1.00000,3
180.01499,40.08000, 2.6143e-002,1.00000,3
180.01501,40.09000, 2.6235e-002,1.00000,3
180.01501,40.10000, 2.6261e-002,1.00000,3
180.01501,40.11000, 2.6210e-002,1.00000,3
180.01498,40.12000, 2.6072e-002,1.00000,3
180.01494,40.13000, 2.5846e-002,1.00000,3
180.01489,40.14000, 2.5541e-002,1.00000,3
180.01483,40.15000, 2.5164e-002,1.00000,3
180.01475,40.16000, 2.4724e-002,1.00000,3
180.01468,40.17000, 2.4230e-002,1.00000,3
180.01460,40.18000, 2.3688e-002,1.00000,3
180.01451,40.19000, 2.3108e-002,1.00000,3
180.01444,40.20000, 2.2497e-002,1.00000,3
180.01436,40.21000, 2.1864e-002,1.00000,3
180.01430,40.22000, 2.1217e-002,1.00000,3
180.01425,40.23000, 2.0567e-002,1.00000,3
180.01420,40.24000, 1.9930e-002,1.00000,3
180.01416,40.25000, 1.9320e-002,1.00000,3
180.01413,40.26000, 1.8751e-002,1.00000,3
180.01410,40.27000, 1.8238e-002,1.00000,3
180.01407,40.28000, 1.7796e-002,1.00000,3
180.01405,40.29000, 1.7439e-002,1.00000,3
180.01403,40.30000, 1.7182e-002,1.00000,3
180.01401,40.31000, 1.7040e-002,1.00000,3
180.01399,40.32000, 1.7026e-002,1.00000,3
180.01397,40.33000, 1.7134e-002,1.00000,3
180.01395,40.34000, 1.7345e-002,1.00000,3
180.01394,40.35000, 1.7637e-002,1.00000,3
180.01392,40.36000, 1.7991e-002,1.00000,3
180.01390,40.37000, 1.8384e-002,1.00000,3
180.01388,40.38000, 1.8797e-002,1.00000,3
180.01386,40.39000, 1.9208e-002,1.00000,3
180.01384,40.40000, 1.9597e-002,1.00000,3
180.01383,40.41000, 1.9943e-002,1.00000,3
180.01381,40.42000, 2.0226e-002,1.00000,3
180.01380,40.43000, 2.0446e-002,1.00000,3
180.01379,40.44000, 2.0614e-002,1.00000,3
180.01377,40.45000, 2.0744e-002,1.00000,3
180.01376,40.46000, 2.0851e-002,1.00000,3
180.01375,40.47000, 2.0948e-002,1.00000,3
180.01373,40.48000, 2.1047e-002,1.00000,3
180.01371,40.49000, 2.1163e-002,1.00000,3
180.01370,40.50000, 2.1310e-002,1.00000,3
180.01368,40.51000, 2.1500e-002,1.00000,3
180.01366,40.52000, 2.1747e-002,1.00000,3
180.01363,40.53000, 2.2050e-002,1.00000,3
180.01361,40.54000, 2.2400e-002,1.00000,3
180.01358,40.55000, 2.2785e-002,1.00000,3
180.01356,40.56000, 2.3196e-002,1.00000,3
180.01353,40.57000, 2.3622e-002,1.00000,3
180.01351,40.58000, 2.4052e-002,1.00000,3
180.01348,40.59000, 2.4475e-002,1.00000,3
180.01346,40.60000, 2.4882e-002,1.00000,3
180.01344,40.61000, 2.5262e-002,1.00000,3
180.01342,40.62000, 2.5605e-002,1.00000,3
180.01341,40.63000, 2.5903e-002,1.00000,3
180.01339,40.64000, 2.6154e-002,1.00000,3
180.01338,40.65000, 2.6354e-002,1.00000,3
180.01336,40.66000, 2.6499e-002,1.00000,3
180.01334,40.67000, 2.6585e-002,1.00000,3
180.01332,40.68000, 2.6610e-002,1.00000,3
180.01330,40.69000, 2.6570e-002,1.00000,3
180.01326,40.70000, 2.6461e-002,1.00000,3
180.01322,40.71000, 2.6280e-002,1.00000,3
180.01317,40.72000, 2.6024e-002,1.00000,3
180.01311,40.73000, 2.5700e-002,1.00000,3
180.01305,40.74000, 2.5323e-002,1.00000,3
180.01299,40.75000, 2.4908e-002,1.00000,3
180.01292,40.76000, 2.4471e-002,1.00000,3
180.01286,40.77000, 2.4028e-002,1.00000,3
180.01280,40.78000, 2.3592e-002,1.00000,3
180.01275,40.79000, 2.3181e-002,1.00000,3
180.01270,40.80000, 2.2808e-002,1.00000,3
180.01267,40.81000, 2.2490e-002,1.00000,3
180.01266,40.82000, 2.2242e-002,1.00000,3
180.01265,40.83000, 2.2064e-002,1.00000,3
180.01267,40.84000, 2.1951e-002,1.00000,3
180.01269,40.85000, 2.1895e-002,1.00000,3
180.01272,40.86000, 2.1887e-002,1.00000,3
180.01276,40.87000, 2.1921e-002,1.00000,3
180.01281,40.88000, 2.1988e-002,1.00000,3
180.01286,40.89000, 2.2081e-002,1.00000,3
180.01292,40.90000, 2.2193e-002,1.00000,3
180.01298,40.91000, 2.2316e-002,1.00000,3

